key1,key2,penalty
cg,fx,0.0025278912
dq,js,0.00081360684
jr,at,0.0023529679
is,ex,0.0026700876
ej,gm,0.0018330391
al,qz,0.0016074941
ac,ex,0.0021607387
cp,wy,0.0037746448
bg,as,0.004692186
hj,nv,0.0022162218
as,kt,0.0046438104
ds,tv,0.014169522
ms,dv,0.007593809
gi,fm,0.0030893632
iv,uz,0.00069711823
vw,k',0.00060619885
wz,m',0.00017263109
fh,jw,0.0023151916
bh,rt,0.012345146
ai,ev,0.035484467
hi,et,0.009627607
fm,w',0.002403815
gm,px,0.001987428
my,pz,0.0027703156
fg,rt,0.007085774
bd,tw,0.0111990245
hi,fs,0.0060978336
gk,lv,0.0024291552
dt,f',0.006777069
at,wy,0.0029253433
kv,m',0.0010433148
hn,gp,0.0043793316
gr,dv,0.0026977537
tv,kx,0.0012700334
mz,a',0.00038588085
cd,os,0.0033167547
jm,lv,0.0022525946
an,cy,0.0021531945
lo,pv,0.0018761482
hw,xy,0.0089592
ls,qy,0.00406098
kw,gz,0.0010254271
lm,cu,0.004564037
bf,aq,0.002101117
do,ry,0.0029080198
fi,tv,0.0017733087
go,ty,0.0023663845
ef,cz,0.0012204031
ci,wz,0.0012191898
er,py,0.0038848221
ey,iz,0.00947367
cg,vy,0.002677688
ks,dx,0.002150482
cj,ep,0.0020559127
cm,gt,0.0065498496
uy,e',0.0004926139
en,ow,0.006486071
st,fy,0.025545923
cj,fy,0.0014278112
bd,cw,0.00511077
bi,az,0.0009449369
ab,fw,0.002997589
al,kp,0.0028413956
lq,mr,0.0034006278
dj,ir,0.0021149784
as,iy,0.0037811385
gs,lv,0.0050145844
ls,pz,0.004209551
in,dw,0.003958066
av,y',0.00055231893
il,f',0.0012139205
hv,iy,0.0012700552
iw,e',0.00097548304
bn,hy,0.0024754268
gn,ly,0.0047366987
hi,tw,0.010106635
gk,r',0.0014655939
ei,jl,0.005633273
sv,cx,0.0017379434
bg,pt,0.004573523
ux,ay,0.0010762903
jz,n',0.00023624794
dj,ay,0.0015115032
hk,uy,0.0016093799
io,hz,0.01607535
bh,rz,0.007374154
ad,cn,0.003973195
bt,pu,0.003374549
iq,dz,0.00064649543
sw,dz,0.0036969346
cd,bg,0.0037202772
jy,ez,0.0005178045
ix,az,0.0005258619
bg,is,0.0038739683
gm,ey,0.010910436
gh,lp,0.0043213232
op,lw,0.003864745
rs,by,0.0067046722
er,kz,0.003266696
ft,ew,0.0055253245
df,p',0.0013651508
fh,ly,0.0028595298
cl,av,0.0024123692
fi,du,0.0013378245
ap,fw,0.0034253404
ap,j',0.0014460764
fr,my,0.008135303
ef,cg,0.0033053446
cj,aw,0.0011359224
ir,fx,0.0016623003
lu,ny,0.0041722166
nr,kx,0.008751138
fg,dn,0.006965297
dg,ko,0.0041581644
cm,ru,0.0046180524
ry,q',0.0018402366
cg,ey,0.011686316
lp,st,0.028267808
ej,oy,0.0019381216
bo,ey,0.012441236
dq,mu,0.0008094193
is,kx,0.002385294
pu,nx,0.0012796792
bf,sz,0.002565428
ag,il,0.0022090594
co,vy,0.0015578787
ef,qx,0.0010389006
ck,gq,0.0009810679
fp,dv,0.0026009402
kp,my,0.0037973388
fr,o',0.005607807
gv,wz,0.0007316001
uy,d',0.00040897203
mt,oy,0.010376407
fm,nq,0.0025312344
cv,o',0.00087220536
el,bp,0.0046559116
dl,cv,0.004756154
em,gr,0.0033685002
ap,kv,0.0024934672
rs,o',0.0059540737
bk,mp,0.004543981
fl,bv,0.003258425
ap,ct,0.0049268967
eu,rw,0.0037050326
py,f',0.0007516975
ov,rw,0.0021473817
yz,t',0.00019173752
fp,h',0.0015949159
kp,nx,0.0018739164
mq,lw,0.0021744126
px,fz,0.0006035091
js,ev,0.001142247
no,kx,0.0033289318
en,iu,0.0052151857
pr,sv,0.0035335
gx,fz,0.00047752357
no,iz,0.003251621
qu,rw,0.0017090605
ux,vy,0.00069100235
br,wy,0.0036836008
bk,rv,0.0025390969
ij,gs,0.004180468
bp,rs,0.008664466
vy,kz,0.0005855769
dg,ai,0.039854765
gp,yz,0.00141516
jr,pt,0.003492916
ex,k',0.0005409501
cp,ux,0.0028346141
cv,gw,0.0019746367
eq,ax,0.0006106722
ho,fs,0.006097385
gs,jt,0.0045786416
bc,dw,0.0048685246
cl,bv,0.002555839
hl,dv,0.0036440035
cg,rz,0.0025457006
ae,iq,0.008529407
gm,fv,0.0025879634
fp,es,0.004223251
ho,bp,0.0032853386
iq,ty,0.0015722536
xz,f',0.0001014095
ls,nz,0.004440515
fp,nu,0.0022685102
ip,t',0.0010057519
mr,cu,0.0039694933
dg,cu,0.0043693297
fj,e',0.00066084246
nt,au,0.024496984
bi,fk,0.0026865208
tu,o',0.00070746284
ak,nz,0.0009928097
lz,u',0.00032057762
fh,bn,0.003324406
lr,iy,0.0052247997
cs,qv,0.004197003
dr,ew,0.0068164524
ej,no,0.003403625
np,qy,0.002063876
fs,gy,0.0062105367
mq,dr,0.006025513
gq,lu,0.0007253543
mt,hv,0.0057534915
pq,gw,0.0012521406
qu,lz,0.00036242887
cv,wx,0.0011790084
eq,jy,0.00046538337
au,gx,0.004638365
ev,dz,0.001008627
bs,hz,0.002837812
wx,tz,0.00085620984
dh,bj,0.0026194558
ao,gq,0.010756752
gs,nx,0.0045056986
km,br,0.0042299125
et,fy,0.0042414153
et,v',0.0032835777
eu,ay,0.002868635
ad,ez,0.0016441856
by,hz,0.0010127414
ck,eo,0.010295212
gl,tx,0.0033486113
oq,kt,0.0016488858
cg,u',0.0023164558
de,oz,0.0024255575
cz,k',0.0002638482
kw,fy,0.0016733739
cd,ei,0.00734733
bh,q',0.007108379
sv,o',0.0013484985
af,ir,0.0023491394
dw,r',0.0026098795
eh,dt,0.009671724
hl,cn,0.004926678
km,ps,0.0057110987
bj,ns,0.022176458
js,ex,0.0012110024
fj,er,0.0036922516
mu,nz,0.0009558142
gk,ey,0.010761057
ce,t',0.0014130891
qx,jz,0.00021501323
bc,er,0.005480463
ln,iz,0.0041339598
mr,fv,0.004379922
bj,il,0.0020931715
os,rw,0.0028528415
ln,jq,0.004062327
cl,b',0.0018637965
nt,sz,0.019938052
ch,oq,0.0025510625
gs,hz,0.004053031
os,tz,0.001699245
ce,nx,0.0020182373
co,b',0.0011827679
jw,y',0.0004584164
pq,bz,0.00036182458
fm,pr,0.004685465
jn,d',0.0006404198
jl,ds,0.013502961
cd,fr,0.007668954
aj,gq,0.00052334316
ek,lo,0.002288606
at,hx,0.0019723622
rt,fu,0.00515394
ot,by,0.0019504145
iw,ez,0.00073776714
iv,o',0.0006376477
ag,sy,0.0043973536
mn,a',0.004530649
dq,iy,0.0008755427
nt,s',0.01935331
pt,ey,0.012347709
fg,lu,0.0021268048
im,nz,0.0014792008
gi,sv,0.0019522641
ik,hu,0.0010751386
dk,lm,0.006809703
cq,d',0.00017095532
ax,bz,0.0007497134
no,bt,0.0058581852
ik,hz,0.0006669468
ci,np,0.0032478229
ko,jx,0.00060210767
as,h',0.0028787812
eg,nu,0.0017753822
fm,ko,0.0028492454
hj,my,0.0031060425
km,dt,0.008448455
bl,px,0.0029727044
mo,qu,0.0014867025
dq,lt,0.0038797038
hr,l',0.002858843
mx,ly,0.0013998066
ek,jn,0.0017353804
fm,d',0.0024422144
no,uy,0.003478764
jl,ew,0.0015394292
kp,jr,0.0019176508
ks,hu,0.0020403506
di,ty,0.002704446
am,lr,0.0061280513
lm,bz,0.0041385405
cs,fx,0.0043664672
dp,my,0.005304885
hk,qw,0.0013246125
hx,vy,0.0006682425
ac,bq,0.0017410549
bj,gr,0.0024059333
lx,f',0.0005035662
mr,at,0.0052224076
cq,ax,0.0006260365
fh,ck,0.0027219465
fg,k',0.0014828953
eh,n',0.002392311
gm,kz,0.0017085981
qr,wy,0.0013290944
ef,im,0.005171622
do,cw,0.0042071356
fq,dx,0.0006760396
lt,x',0.0037401298
ow,xz,0.001639067
fs,pu,0.0058633215
dl,ny,0.0074641127
cw,q',0.0031380556
jq,nz,0.0003629007
ao,gy,0.012179404
fn,ot,0.0145558845
gj,bs,0.0032297934
in,ov,0.0020112754
eh,fp,0.0039573335
jk,dr,0.006320252
lp,hs,0.006023983
ap,eu,0.0035465837
gn,cv,0.004831988
af,ix,0.001127519
bi,ns,0.02228134
cq,jr,0.00077437167
ms,y',0.0064145788
bt,cy,0.0034883441
oz,c',0.00015455039
mr,lv,0.0045318566
dj,hv,0.0012162774
go,v',0.0006217667
kn,pt,0.004539745
at,sy,0.0054267063
af,iq,0.0008528723
fk,ru,0.0034702565
dm,c',0.004213119
hm,ex,0.0052466462
bp,h',0.002434773
jm,lq,0.001327172
lt,gx,0.0041163205
lv,dy,0.0033974461
nv,q',0.0016536411
lr,fs,0.010159217
ew,fy,0.0016937008
dz,k',0.00055224256
gm,br,0.00398168
cp,bq,0.0026545445
ou,dv,0.0039799134
gk,pt,0.0044060936
ao,mx,0.011216696
fw,iy,0.0026972143
wx,fy,0.0012353855
tu,hx,0.0009479752
az,x',0.00015524367
er,ns,0.024625959
ks,mx,0.0019549855
dg,pr,0.0060029537
ey,x',0.009337092
il,rt,0.006041329
en,b',0.0014060591
mn,x',0.00438909
lr,m',0.004403519
jt,px,0.0011757829
hi,gy,0.0018599945
eh,gn,0.006105447
dl,et,0.007429715
mn,kw,0.005259986
ks,x',0.0014780512
qu,gx,0.00041492062
dp,qr,0.0028175819
kq,nv,0.0017521492
bl,kp,0.0038057189
rv,ky,0.002111332
pw,qy,0.001745241
fi,mu,0.0014324954
mx,a',0.0005402054
ek,oq,0.001235659
cf,aj,0.0022871557
mo,pr,0.003699751
it,cw,0.004567517
fl,eq,0.0026021886
dj,ky,0.0011309346
el,kn,0.003759725
lp,v',0.0029006535
bp,gr,0.0041239946
cq,bt,0.0028352211
gn,aw,0.004363849
hk,d',0.001275306
mq,ey,0.009454671
cd,nr,0.010864696
el,mw,0.007862811
el,rs,0.008197598
hm,fq,0.004814217
ko,eu,0.002432347
ek,pr,0.0035873405
hs,pw,0.004653603
ab,gw,0.0021907242
ek,iv,0.0017406411
fv,jz,0.0011976921
ew,hz,0.0010231964
gk,mz,0.0016799751
qv,bx,0.00046587482
co,l',0.0012089887
gp,my,0.003866124
be,uz,0.001166436
bl,ix,0.0029011485
nq,cy,0.0008958174
gm,ar,0.003837965
fu,iz,0.0005377761
fp,nr,0.010361622
mu,r',0.00074540277
kw,fz,0.0009343152
iz,s',0.00016779998
pt,bx,0.0031875484
bo,iq,0.0031992628
be,fq,0.0011669312
bl,qz,0.00257604
bk,dv,0.0018583031
ef,ag,0.0019171363
bg,fh,0.0035654502
am,np,0.0035919363
em,rx,0.0023794724
ip,gy,0.0019682336
gh,du,0.0019886214
ck,jz,0.0009781652
fk,jw,0.0023279388
cn,jy,0.0026966464
io,np,0.018372346
bs,uw,0.003066655
hs,p',0.002867316
fv,ny,0.0046068835
nw,vy,0.0024442873
hl,ao,0.015173368
hn,ps,0.00730088
em,au,0.0067054215
ck,ru,0.002445662
hk,op,0.003045882
nr,e',0.008631565
qv,ix,0.00046407362
sw,bz,0.0033147824
ix,ay,0.0011626395
jx,h',0.00020298269
bp,sy,0.006046185
bg,fs,0.006920248
bl,ux,0.0028203677
jp,bq,0.00085267954
hq,it,0.0014798454
bf,im,0.0032241805
eq,gv,0.0006980604
ds,qz,0.012852901
fj,mt,0.005630057
eg,ah,0.002999563
jl,pz,0.0008891298
ac,eu,0.0037592466
au,d',0.0043345513
bd,qy,0.0019971195
eo,gx,0.00962665
hr,fs,0.008156987
at,mz,0.0019681277
gv,oy,0.0021420787
fl,dm,0.006922438
cm,kw,0.0037716378
mn,jw,0.0048993044
ah,e',0.001939135
mv,c',0.0012842242
hx,az,0.00041833593
fo,iq,0.000658442
af,rv,0.002446124
ae,ik,0.008965894
bh,et,0.010528069
op,dq,0.0019105093
ak,n',0.0007936772
gi,ux,0.0009108631
il,cq,0.0013535966
ac,px,0.002081165
eg,bl,0.003826184
el,hu,0.002615217
ak,tv,0.0017141976
ir,gx,0.0017112007
bc,y',0.002266191
bc,qu,0.002352732
hm,oz,0.004846732
gn,iy,0.004541727
do,c',0.001035458
hl,aw,0.00312869
io,cq,0.015944056
cr,au,0.0075210147
kr,it,0.0026618852
bq,nx,0.0007551909
mn,dv,0.0055330475
ds,h',0.012811088
qr,f',0.00013311929
ht,sv,0.0035885754
ad,ct,0.004895829
mn,uw,0.0047913664
hs,lw,0.004944228
cr,bt,0.0052697114
nt,oy,0.0210081
lr,av,0.0049636797
du,kw,0.0013754312
mv,jy,0.0016174789
ij,tz,0.00084860856
uw,ay,0.0011836499
ex,vz,0.00067928614
ov,px,0.0009668954
kx,uy,0.0006251819
gn,qy,0.0038276643
qv,dz,0.000628166
hj,uy,0.0008920032
iy,x',0.0007380075
dp,aw,0.0033373956
hv,g',0.0005481899
eh,nr,0.011008348
jm,fu,0.0016211673
co,hx,0.0014273888
ks,q',0.0014766327
gh,dt,0.008360782
eu,my,0.0046351952
be,ns,0.022494007
gw,ez,0.00130151
az,s',0.0001859607
gi,qs,0.00080832036
ep,fq,0.0015527953
pt,wx,0.003154613
fu,iw,0.0009912532
er,hv,0.0036481835
ch,px,0.0028916863
in,sx,0.0020147446
ce,dp,0.00424966
kp,sx,0.0018567705
bf,dn,0.0075471564
ko,wy,0.0016339308
ci,rx,0.0017605742
ei,k',0.0048722276
kn,cq,0.0017341074
gq,au,0.0044416348
pt,gz,0.0030482616
ce,jp,0.002128872
ci,hq,0.0011842542
em,dw,0.0042091897
ek,lx,0.0016701636
ao,yz,0.0107945055
as,bz,0.0031201902
hu,vy,0.00092855684
sy,g',0.0034955589
en,aq,0.001493943
at,ix,0.0020755853
au,jw,0.004788477
ae,fg,0.010209445
bo,sz,0.003682792
gn,bu,0.004245465
bp,gv,0.0030418837
dt,xy,0.0073229396
dg,eq,0.0038362758
qs,iy,0.0009223234
ch,ep,0.0040183896
dm,hy,0.0052677463
fp,ry,0.003708934
kr,fw,0.003254952
im,cq,0.0013237374
ju,py,0.0009912956
su,ew,0.0015648433
ov,rz,0.0007735652
tv,ow,0.0026467582
lo,uw,0.0014332809
ce,ix,0.0017549149
de,hv,0.0028471933
hl,er,0.0057215877
kz,j',0.00018619071
ks,nx,0.0021486015
ko,gs,0.004511657
ms,o',0.0064769476
fh,tu,0.0025672724
bo,dt,0.009929931
gj,dn,0.005876206
jk,fu,0.0007999497
gn,o',0.0037993488
vx,cz,0.00053038955
hi,an,0.0023724397
et,lu,0.003971897
ft,hv,0.005224402
lx,vz,0.0006437638
in,hv,0.0019206164
bg,mr,0.005106018
fi,cy,0.0015035616
gl,mt,0.007909326
ux,qy,0.0003682197
bz,g',0.0002775314
ad,fn,0.014864542
cq,bz,0.00037361545
jq,ls,0.004057202
am,nt,0.02089027
kq,fx,0.00035852395
lt,kz,0.0039346498
dm,qw,0.0042779665
fp,su,0.0023865653
ac,nq,0.001762141
bj,ez,0.00097775
dm,hn,0.007355499
bi,dk,0.003431002
en,cs,0.0056303837
lv,y',0.0010376349
mx,hz,0.0006545265
be,gt,0.00461418
cr,qw,0.0025242374
df,rv,0.0030669083
ai,fm,0.03854911
dm,xy,0.004656667
dq,ow,0.0016874853
cj,oq,0.0006435166
no,ry,0.0049856356
au,dv,0.0054135895
uv,az,0.0005565471
ei,qv,0.004957443
hp,fs,0.0072636334
tw,ox,0.009545964
dn,oz,0.005373023
np,mv,0.0033579208
hs,ku,0.0031707715
cn,b',0.0023644178
jt,bv,0.0014105855
gj,hy,0.0016140122
bj,ux,0.0011018061
hj,qr,0.0006446363
gk,ew,0.0021978542
ce,gq,0.0015070973
al,rw,0.0036235854
mn,ex,0.005117156
mn,fx,0.004656054
ak,xz,0.0007832408
cl,bz,0.002082653
bj,su,0.0015754087
cl,rz,0.0020885875
dn,jz,0.005383381
gk,p',0.0014245601
ep,o',0.0014916067
np,s',0.0020162903
am,su,0.0023583118
hr,du,0.0034307456
ef,au,0.005344126
ks,ou,0.0047786785
jn,as,0.0035017545
bj,s',0.0008476452
ft,dx,0.0053002727
ct,xy,0.0037051658
nt,pv,0.02025571
uv,xy,0.00081416225
bv,my,0.0032324898
cp,br,0.0050047776
aq,pt,0.0029194981
hs,r',0.0029034405
ir,ew,0.002218593
kt,vx,0.0018283561
bu,d',0.0005196932
gl,os,0.0038199027
bg,wz,0.0018150277
aj,dw,0.0029424292
ho,mr,0.004135418
mo,dv,0.0024117955
ab,ej,0.0013570498
bp,vw,0.0030444644
hi,cx,0.0012947047
ot,hv,0.0018482242
gk,eu,0.0036285063
bo,mr,0.006449818
qu,ay,0.000875523
ex,q',0.0005270994
di,es,0.0040337737
rs,vx,0.006177685
bc,no,0.0054403734
jl,cy,0.0014386608
dn,qr,0.005356453
vx,my,0.0028288718
uw,ty,0.0018590612
bc,gn,0.0061564296
hk,nw,0.003284243
ap,ks,0.0030999123
ad,mq,0.0015806194
bd,hu,0.002471722
it,hu,0.001936782
gr,ev,0.002050741
hs,e',0.003027506
qs,ow,0.0017330684
ky,lz,0.0007114336
aj,kp,0.0016211692
vw,hy,0.0016132405
cq,fr,0.0056888955
ir,gw,0.0025988962
js,bu,0.0011641756
lt,fz,0.0039015808
ce,op,0.0032580115
fg,nv,0.003320377
au,sx,0.0049448204
ek,fs,0.0064304415
an,ot,0.004829235
pq,ry,0.0019539392
cu,mz,0.00089723803
no,kq,0.0031603528
ln,bz,0.00426001
dn,iu,0.009450941
cu,a',0.00071476423
ov,ry,0.0023675081
sx,qz,0.000675114
cy,fz,0.00091477466
cj,sv,0.0018487296
eg,lm,0.0052169207
fw,gz,0.0021912355
ah,kq,0.0019148205
an,et,0.004918642
ac,gh,0.0031325289
ac,uz,0.0017372106
du,xy,0.0010037724
ek,pt,0.0041067987
gj,fu,0.000995881
cp,qx,0.002617947
gl,uz,0.002668007
op,mt,0.0069088982
lm,gx,0.0042327917
br,dt,0.009685974
cd,hj,0.0025258225
fp,tw,0.010924844
ek,ow,0.0028496615
jv,s',0.0003628296
nt,dw,0.022047525
al,ey,0.011240638
fg,kz,0.0016644591
uv,w',0.0004102701
dk,y',0.0026332596
hu,iw,0.0011041748
qy,jz,0.00021920499
at,n',0.00177224
de,bs,0.005167981
lr,cy,0.0053094598
hs,mx,0.003467029
mu,n',0.0007679984
ag,n',0.0009923334
gn,ao,0.015219189
fp,cr,0.0044987025
fk,ps,0.0060550715
fj,nx,0.0012179156
hk,au,0.005734605
ft,d',0.00473913
lm,dn,0.009899423
co,au,0.0058818306
eh,fu,0.0027174682
dh,as,0.0048449803
bd,mr,0.0054454794
mo,np,0.003516009
eo,i',0.009309154
df,ms,0.007926973
cs,ny,0.008432575
bd,fk,0.0038164756
jo,wx,0.000665356
lq,ku,0.00042591747
tu,i',0.000719334
dl,hm,0.008809796
dh,ei,0.007022898
gq,uv,0.00054156134
ko,mw,0.006029771
op,cv,0.002642916
mw,i',0.0056541436
ot,f',0.0011360567
jy,gz,0.000601245
ef,bz,0.0012157111
hk,em,0.0028847395
fu,ey,0.009745705
jp,ix,0.0011152026
fi,eq,0.00083737855
gh,er,0.004532478
ko,ay,0.0012244477
nt,qu,0.019412955
bt,f',0.002708189
eg,ov,0.0016244224
hq,ty,0.0015665359
ds,v',0.012805503
cq,sv,0.0014209632
bk,jo,0.001192594
bk,hl,0.0033806018
fj,kp,0.0017604813
as,ku,0.003230556
nr,iv,0.009118456
im,f',0.001200537
lp,ct,0.006431092
ms,bz,0.0066558835
su,ez,0.00090862927
hx,w',0.00027606857
gl,hm,0.007319155
nr,qz,0.008541538
ns,mz,0.021572292
aj,py,0.0011390117
jp,as,0.003655259
it,uz,0.0014784217
ei,aq,0.0049896077
am,ip,0.0026173047
bc,es,0.0049927477
cj,qz,0.0005920359
cs,xy,0.004517006
lo,ht,0.00339431
be,hj,0.0015913912
jk,qz,0.00045616433
dq,or,0.0018209364
sx,dy,0.0029735118
cf,as,0.004886798
bc,ag,0.003225971
de,il,0.0037641628
ck,pt,0.0037651726
cf,lx,0.0024118726
di,an,0.0027745962
ad,ms,0.008198206
lm,or,0.0058416394
am,ko,0.0019415015
gn,mo,0.005237851
hj,iw,0.0011046511
ej,bu,0.0008002267
gn,ht,0.0061752317
bi,dj,0.0014949548
gs,fu,0.0042658816
ar,sw,0.005254732
kt,hu,0.002097778
hu,k',0.0005338383
fw,uz,0.0020499725
ei,ck,0.0059318948
jl,mo,0.0020846506
gk,fx,0.0016491258
dh,bk,0.0026735167
kp,u',0.0012714335
eq,bu,0.0005940487
ry,c',0.0018652679
gh,rv,0.0031196203
eg,kx,0.0013391812
mp,gu,0.004154548
er,mz,0.0033689702
ej,pq,0.00043149758
gi,op,0.0024771239
en,iq,0.0014799013
jn,pt,0.0034112076
iq,ny,0.0036209088
sx,a',0.0007351525
al,ds,0.0146984225
pq,vw,0.000703743
ds,y',0.012811428
el,cv,0.0029250267
no,jw,0.0035269503
os,bt,0.004052823
ah,st,0.026646506
cf,is,0.004134919
ah,s',0.0018387681
am,fo,0.0020921363
ft,i',0.004752317
hu,kw,0.0013146449
dw,cx,0.0029626007
ry,k',0.0018576835
uz,w',0.00011753283
hs,bw,0.0082387235
fj,gn,0.004321735
dp,gt,0.00720774
bp,cu,0.0031158486
fg,hm,0.0062001855
ci,ax,0.0016098303
kl,ar,0.0034650192
eo,du,0.009892799
br,hv,0.002913832
qz,t',0.00010781001
ck,x',0.000839731
gl,ow,0.004141461
fn,lv,0.014372644
bh,lv,0.008163432
jo,hr,0.0031570254
cp,tz,0.0030700339
ip,jy,0.0013177103
bd,gl,0.0045527713
cn,py,0.0031115038
op,kt,0.0033879573
hu,yz,0.0006661822
ru,mw,0.007282045
ce,wx,0.0017129894
eg,l',0.0011433015
hu,r',0.00059433974
mo,gs,0.0053408258
dp,gv,0.0033393656
vw,gy,0.0015948273
bt,y',0.0027120707
cd,ny,0.006425202
dl,gv,0.004511297
ev,my,0.003028206
er,ku,0.00342566
fs,gx,0.0055475463
nt,hu,0.019915782
im,e',0.001333394
it,cy,0.00216329
af,hw,0.009300298
ah,jq,0.0018918394
em,np,0.0036782064
jw,s',0.00047736464
ef,qv,0.0010515857
il,jz,0.0013424667
fl,mt,0.007805494
kn,hq,0.0017116865
hi,dr,0.006830252
ln,mr,0.007889827
jp,ds,0.013581106
ot,h',0.0011381457
ef,cu,0.0016184455
bi,oq,0.0008997339
ac,ep,0.0032279375
jp,x',0.0007419878
br,es,0.0051689176
mt,fv,0.006110646
ko,ar,0.0025579184
qw,pz,0.0003114561
it,oz,0.0015074287
hk,jm,0.0024573007
ch,iv,0.003047739
hn,c',0.0031072076
cf,wx,0.0022588994
df,xz,0.0014209456
bd,nw,0.004025169
jm,ep,0.0026857038
co,dw,0.0037317115
mo,sz,0.0020007445
gq,nz,0.0004233544
ct,o',0.003329103
lt,iz,0.0038891255
fr,as,0.008556723
cg,ai,0.037686046
ek,im,0.0023648406
eo,gu,0.009729946
cp,hq,0.0026444667
qt,z',0.00012035795
ag,os,0.0033271816
eg,hj,0.001658692
eg,wz,0.001233342
gm,ln,0.005743144
lo,a',0.0011382428
lq,mv,0.0013709208
be,im,0.0023211525
ai,kl,0.037475094
mt,j',0.005014097
ls,ft,0.009274699
kw,z',0.0007797511
dx,f',0.00058405875
aj,gm,0.0019041899
ci,ew,0.001900653
bn,mw,0.007138155
ac,jx,0.001813669
ch,j',0.0024348474
an,ho,0.0023144886
gr,cz,0.0018185095
cf,hs,0.0048318813
dw,sy,0.007014668
bl,er,0.0057652877
kr,az,0.0013900809
cs,lt,0.008333868
ae,fh,0.011236365
fs,i',0.0052544824
bd,xz,0.0020076486
ch,y',0.0024480296
ai,ns,0.06800314
fo,bq,0.00066196267
jy,v',0.0003669084
ij,mo,0.0017597864
ce,gh,0.0027917812
ak,fm,0.0031455175
al,c',0.0015778543
co,ey,0.010537728
fp,ex,0.0021409432
nq,jt,0.0008581406
pt,m',0.0028280648
rs,ex,0.0064170607
au,rw,0.006090873
cg,z',0.002262879
hu,ez,0.00069077365
ac,hv,0.002210849
jo,is,0.0024597715
bp,is,0.004694797
ru,vz,0.001717536
tu,qy,0.000744694
hj,ow,0.0020810186
rw,v',0.0016256341
gl,oq,0.0026662736
en,x',0.0013701814
ch,iz,0.0025784923
fq,mw,0.0056964634
gm,u',0.0015675952
lw,ry,0.003969675
fj,bx,0.0009598165
eo,xz,0.009356311
hk,bw,0.0065859337
ah,vx,0.0020912983
cf,gp,0.0032294625
mo,gq,0.0015433906
cr,as,0.005512749
eo,tz,0.009872511
fq,yz,0.0002451699
ct,wx,0.0036337748
rv,q',0.0016689433
ab,hy,0.002098352
hp,bs,0.0047117313
ab,cx,0.0014529055
fg,en,0.002969756
st,rw,0.02670373
av,ky,0.0009854545
lv,qz,0.0010805166
gn,bt,0.0066221156
dg,ot,0.0049584955
eg,lz,0.0014208735
ci,aj,0.0014848834
dt,uz,0.0068736626
or,f',0.0016914981
qv,r',0.0001664781
qx,ez,0.00023711275
ds,rw,0.014720571
aw,qy,0.00066588324
cq,az,0.00027787095
cz,e',0.00037781565
np,kt,0.0036523913
os,gx,0.0014900308
dh,ux,0.0020913193
ap,nq,0.0015841322
qx,by,0.0008655237
ag,b',0.0009304207
fg,z',0.001467522
kl,aq,0.001453372
ip,vy,0.0013677937
ks,o',0.0015372643
ms,gy,0.007462738
ov,nz,0.0008103335
bw,dz,0.005878974
mq,hv,0.0006400605
ho,kx,0.0010373766
no,fq,0.0031689014
ez,s',0.00019309245
hl,sy,0.006122023
gk,tw,0.010689492
bp,eq,0.0025396114
jo,cv,0.0011497267
df,bg,0.003064736
ci,fo,0.0018657054
al,bp,0.004101613
hl,fx,0.0027594797
jl,px,0.0011174385
be,kz,0.0012426687
bq,f',0.00012434466
pq,nu,0.0007659196
gl,fp,0.0042158742
hq,lr,0.0044741626
fn,jp,0.014068356
fq,px,0.00054664497
mq,wx,0.00046267238
pr,ew,0.0030098055
hm,gz,0.00495926
as,ft,0.007719822
il,bm,0.010434566
hi,mx,0.0012861987
ls,j',0.0039734803
rv,pz,0.0018966212
gh,iv,0.0019805725
ce,ou,0.0044271154
jp,it,0.0021377546
kq,ey,0.009434612
no,gv,0.0036783821
pq,m',0.00014454687
cm,sz,0.0035639778
jp,rw,0.0023936022
lq,fz,0.00026591573
ov,gx,0.00084177795
dw,hz,0.0027577505
gx,y',0.0003369725
bo,ms,0.009593074
eh,t',0.0023415464
hq,p',0.00013748999
bi,ez,0.00094691454
im,lo,0.0023402516
fr,mz,0.0058503733
es,bu,0.0044892128
iv,kw,0.0013765132
mp,f',0.0036645618
ep,d',0.0014914966
bs,ay,0.003494692
cs,bu,0.004721699
ag,nq,0.0010304311
ln,gu,0.004461939
jq,br,0.0024511633
br,ht,0.0047322074
it,ux,0.001677066
cl,kt,0.00362516
qs,r',0.00025872106
dq,b',0.00017835312
cu,lv,0.0016662335
ar,j',0.002065242
en,tx,0.0021620991
eh,fn,0.015632
kr,cx,0.0016544028
vw,r',0.00067079073
en,fw,0.0034716963
jl,h',0.0006809284
cq,dv,0.001112819
dt,w',0.0067736735
au,gy,0.0055230814
cd,es,0.004779702
jo,gq,0.00045986022
ef,gl,0.0035784913
dj,ck,0.0015446851
dk,jq,0.0027005326
lm,dx,0.0044967425
jo,i',0.00037790881
ab,jr,0.0017042806
ab,hr,0.0039142105
bp,aw,0.0030696758
hn,jw,0.0035402188
jr,ew,0.0014949486
js,xz,0.0007606213
ls,py,0.004800044
gm,bs,0.004279581
kw,e',0.00091232074
qv,uz,0.00019709836
bc,uz,0.0023616692
qs,rx,0.0008466684
bf,pu,0.0026285488
fj,nz,0.0008200123
dp,kt,0.0045594424
dv,jx,0.0011841833
bg,hu,0.0022108085
cm,qs,0.0031601626
cm,jy,0.0033362363
